Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,CoG_($),Microorganism
1096552565,0.791253412,1000000,3.25,0.08771249,1.103639424,S. hygroscopicus (Fed batch)
1100366651,0.833236401,1000000,3.25,0.060599479,1.053780696,S. hygroscopicus (Fed batch)
1099779026,0.872159283,1000000,3.25,0.064262893,1.006078652,S. hygroscopicus (Fed batch)
1097699903,0.74074003,1000000,3.25,0.002753811,1.2108153,S. hygroscopicus (Fed batch)
1095096002,0.829266828,1000000,3.25,0.073367399,1.059460744,S. hygroscopicus (Fed batch)
1091319812,0.848566653,1000000,3.25,0.08612948,1.034574958,S. hygroscopicus (Fed batch)
1107483030,0.862246838,1000000,3.25,0.097659994,0.999470417,S. hygroscopicus (Fed batch)
1087818257,0.872370105,1000000,3.25,0.096245294,1.006203191,S. hygroscopicus (Fed batch)
1096075903,0.837632296,1000000,3.25,0.028047307,1.063602048,S. hygroscopicus (Fed batch)
1098867966,0.847092995,1000000,3.25,0.119505884,1.017880796,S. hygroscopicus (Fed batch)
1099195180,0.808367041,1000000,3.25,0.086265361,1.078194242,S. hygroscopicus (Fed batch)
1090303316,0.839467593,1000000,3.25,0.040026648,1.062743484,S. hygroscopicus (Fed batch)
1102120183,0.797668406,1000000,3.25,0.028472173,1.110610851,S. hygroscopicus (Fed batch)
1092867475,0.852087636,1000000,3.25,0.089475694,1.027700874,S. hygroscopicus (Fed batch)
1095470618,0.763711386,1000000,3.25,0.081783647,1.146817919,S. hygroscopicus (Fed batch)
1104296711,0.833194387,1000000,3.25,0.087594231,1.040775733,S. hygroscopicus (Fed batch)
1110414114,0.87767375,1000000,3.25,0.107667826,0.976053098,S. hygroscopicus (Fed batch)
1088535145,0.832903345,1000000,3.25,0.063699866,1.064575554,S. hygroscopicus (Fed batch)
1098686792,0.7752192,1000000,3.25,0.08697435,1.124553249,S. hygroscopicus (Fed batch)
1097078970,0.807200039,1000000,3.25,0.092932012,1.079447566,S. hygroscopicus (Fed batch)
1088590770,0.79888602,1000000,3.25,0.013988948,1.127983504,S. hygroscopicus (Fed batch)
730227061.4,0.786987452,40000000,4.25,0.046339754,80.69307964,W. anomalus (Batch)
724475204.6,0.888746591,40000000,4.25,0.082487543,71.34877723,W. anomalus (Batch)
862831254.3,0.859114215,40000000,4.25,0.058054676,62.36904687,W. anomalus (Batch)
739397786.8,0.835568489,40000000,4.25,0.092233533,74.16906782,W. anomalus (Batch)
717514143.8,0.77191195,40000000,4.25,0.081955541,82.95642248,W. anomalus (Batch)
658621834.5,0.743711184,40000000,4.25,0.032210334,95.01752217,W. anomalus (Batch)
738468864.9,0.849631948,40000000,4.25,0.095068882,72.9790154,W. anomalus (Batch)
703154128.8,0.838688634,40000000,4.25,0.063762663,78.28018909,W. anomalus (Batch)
640989320.8,0.774640698,40000000,4.25,0.02885696,93.814005,W. anomalus (Batch)
790735527.3,0.792093877,40000000,4.25,0.118076744,72.66601716,W. anomalus (Batch)
768272030.6,0.792332679,40000000,4.25,0.031950542,76.4628678,W. anomalus (Batch)
783958639.6,0.842652595,40000000,4.25,0.070326481,69.762361,W. anomalus (Batch)
609391766.3,0.851630008,40000000,4.25,0.033323422,89.65451645,W. anomalus (Batch)
799029496.6,0.829232716,40000000,4.25,0.087614444,69.24171841,W. anomalus (Batch)
708962914.6,0.834712543,40000000,4.25,0.078666222,77.70698191,W. anomalus (Batch)
642816390.8,0.829125559,40000000,4.25,0.042286346,87.09821191,W. anomalus (Batch)
735261396.9,0.83582939,40000000,4.25,0.086977553,74.66548378,W. anomalus (Batch)
766531630.6,0.868294509,40000000,4.25,0.082643574,69.01972191,W. anomalus (Batch)
723109472.9,0.745521384,40000000,4.25,0.08867406,85.07907496,W. anomalus (Batch)
846771382.5,0.852717214,40000000,4.25,0.046283593,64.22396575,W. anomalus (Batch)
803180414.6,0.831631768,40000000,4.25,0.064025473,69.10816453,W. anomalus (Batch)
736592369.5,0.768479091,40000000,4.25,0.047073728,81.9068846,W. anomalus (Batch)
658550994.9,0.794767879,40000000,4.25,0.071482383,88.02431876,W. anomalus (Batch)
749200121.8,0.785396833,40000000,4.25,0.133678163,77.03098336,W. anomalus (Batch)
687290456.6,0.833070287,40000000,4.25,0.095683913,79.95933758,W. anomalus (Batch)
719628951.9,0.754878189,40000000,4.25,0.118759817,83.76752442,W. anomalus (Batch)
698414374.3,0.844482179,40000000,4.25,0.102475669,77.48454448,W. anomalus (Batch)
736144449.8,0.86927678,40000000,4.25,0.085874006,71.7270969,W. anomalus (Batch)
666290491.4,0.863975241,40000000,4.25,0.111807392,79.19364253,W. anomalus (Batch)
684325794.6,0.859670771,40000000,4.25,0.051519718,78.72007273,W. anomalus (Batch)
728434294.5,0.883047129,40000000,4.25,0.05748753,71.88452754,W. anomalus (Batch)
661150426.6,0.76225588,40000000,4.25,0.042630759,92.10364594,W. anomalus (Batch)
725811418.7,0.837483592,40000000,4.25,0.080677919,75.61235575,W. anomalus (Batch)
685290164.8,0.879220248,40000000,4.25,0.046725094,76.95673131,W. anomalus (Batch)
731744244.8,0.838724902,40000000,4.25,0.091744849,74.6723194,W. anomalus (Batch)
691338262.3,0.839556582,40000000,4.25,0.088767924,79.01975977,W. anomalus (Batch)
710852611.4,0.809846838,40000000,4.25,0.083563528,79.77810185,W. anomalus (Batch)
767834172.5,0.94789439,40000000,4.25,0.094770474,62.91693155,W. anomalus (Batch)
862816863.7,0.83828529,40000000,4.25,0.068831593,63.74132966,W. anomalus (Batch)
651270573.2,0.852704637,40000000,4.25,0.051269794,83.39663931,W. anomalus (Batch)
575397355.4,0.853403271,40000000,4.25,0.063800276,94.01058426,W. anomalus (Batch)
745663260,0.89783871,40000000,4.25,0.069885619,68.84486819,W. anomalus (Batch)
640895179,0.800563488,40000000,4.25,0.085198833,89.47425782,W. anomalus (Batch)
650474020.2,0.860282903,40000000,4.25,0.043754438,82.92408561,W. anomalus (Batch)
616235421.4,0.844035648,40000000,4.25,0.10235633,87.86681383,W. anomalus (Batch)
792341836.1,0.747652209,40000000,4.25,0.056493448,78.07451629,W. anomalus (Batch)
738096706.1,0.766537028,40000000,4.25,0.084558709,81.1534546,W. anomalus (Batch)
727527186.3,0.830285259,40000000,4.25,0.124862258,75.21188366,W. anomalus (Batch)
682940491.5,0.820275215,40000000,4.25,0.085995578,81.93097892,W. anomalus (Batch)
733973632,0.801953059,40000000,4.25,0.098672387,77.71807586,W. anomalus (Batch)
707991805.3,0.855416868,40000000,4.25,0.098390603,75.54008117,W. anomalus (Batch)
634735856.2,0.84742356,40000000,4.25,0.081805809,85.42237292,W. anomalus (Batch)
648872789.7,0.893086609,40000000,4.25,0.08331782,79.25758634,W. anomalus (Batch)
739110631,0.898531212,40000000,4.25,0.064557806,69.49777942,W. anomalus (Batch)
765106123.7,0.852115235,40000000,4.25,0.039943677,71.24574248,W. anomalus (Batch)
777357383,0.857093665,40000000,4.25,0.082736436,68.9462757,W. anomalus (Batch)
793627675.8,0.800438924,40000000,4.25,0.063155882,72.68194154,W. anomalus (Batch)
778862072.6,0.841078122,40000000,4.25,0.071988921,70.31990893,W. anomalus (Batch)
792204567.7,0.804793145,40000000,4.25,0.141824836,70.94059776,W. anomalus (Batch)
716543262.5,0.901626235,40000000,4.25,0.0897934,70.97264438,W. anomalus (Batch)
715215683.9,0.845848812,40000000,4.25,0.121087301,75.17358518,W. anomalus (Batch)
656645833.5,0.836826347,40000000,4.25,0.084515165,83.55872656,W. anomalus (Batch)
653785366,0.83608806,40000000,4.25,0.084528464,83.99813189,W. anomalus (Batch)
718241843.2,0.843307805,40000000,4.25,0.09446722,75.60883551,W. anomalus (Batch)
643457484.7,0.787501033,40000000,4.25,0.074947593,90.83850228,W. anomalus (Batch)
646090279.3,0.849865557,40000000,4.25,0.028915308,84.83378209,W. anomalus (Batch)
715905264.3,0.925322349,40000000,4.25,0.015445077,70.56110006,W. anomalus (Batch)
698286149.2,0.804278833,40000000,4.25,0.063696694,82.19975471,W. anomalus (Batch)
806923634.1,0.837463395,40000000,4.25,0.073647707,68.1380285,W. anomalus (Batch)
593945442.8,0.86685666,40000000,4.25,0.069514463,89.52837196,W. anomalus (Batch)
705754543.7,0.837364531,40000000,4.25,0.12681416,76.83714613,W. anomalus (Batch)
795230199.2,0.863790923,40000000,4.25,0.117932119,66.26043678,W. anomalus (Batch)
740100472.3,0.900973103,40000000,4.25,0.086846342,68.81635313,W. anomalus (Batch)
762066973.5,0.828237064,40000000,4.25,0.066465115,73.08878145,W. anomalus (Batch)
662086979.8,0.785566095,40000000,4.25,0.063976772,88.7526335,W. anomalus (Batch)
594853022.9,0.839885597,40000000,4.25,0.062568024,92.42893396,W. anomalus (Batch)
662890985.9,0.83137252,40000000,4.25,0.0820209,83.36870716,W. anomalus (Batch)
695152977.3,0.82724708,40000000,4.25,0.061660609,80.32011638,W. anomalus (Batch)
739884237.2,0.858951749,40000000,4.25,0.032561742,73.22718106,W. anomalus (Batch)
709975526.7,0.880494651,40000000,4.25,0.108091867,72.99765203,W. anomalus (Batch)
613643101.5,0.807837899,40000000,4.25,0.059061043,93.23791456,W. anomalus (Batch)
738834253.6,0.797120688,40000000,4.25,0.04553351,78.75558325,W. anomalus (Batch)
788387024.7,0.845918559,40000000,4.25,0.097099448,68.62182343,W. anomalus (Batch)
757111104,0.895326478,40000000,4.25,0.10415412,67.38862605,W. anomalus (Batch)
668088192,0.893572832,40000000,4.25,0.08102899,76.98203439,W. anomalus (Batch)
726125653.6,0.73655878,40000000,4.25,0.039564162,86.85648185,W. anomalus (Batch)
737466226,0.807428473,40000000,4.25,0.05285083,77.74721047,W. anomalus (Batch)
837356994.5,0.846005189,40000000,4.25,0.098290396,64.58195726,W. anomalus (Batch)
704244135,0.804930414,40000000,4.25,0.054129043,81.64052402,W. anomalus (Batch)
738359322.2,0.840610658,40000000,4.25,0.087585668,73.91757082,W. anomalus (Batch)
848417595,0.883974797,40000000,4.25,0.063874083,61.55184129,W. anomalus (Batch)
735953496.5,0.830683717,40000000,4.25,0.097780434,74.84568915,W. anomalus (Batch)
798840749.8,0.862150537,40000000,4.25,0.058677626,67.11698951,W. anomalus (Batch)
715212275.3,0.869667266,40000000,4.25,0.019758737,75.06639114,W. anomalus (Batch)
638207245.3,0.866084844,40000000,4.25,0.060220892,83.59492359,W. anomalus (Batch)
807798047.4,0.813337871,40000000,4.25,0.070155297,70.14688853,W. anomalus (Batch)
697894408.8,0.89474441,40000000,4.25,0.098330127,73.26585994,W. anomalus (Batch)
781827201.1,0.874746058,40000000,4.25,0.104422504,66.78890315,W. anomalus (Batch)
579882927.8,0.727941591,40000000,4.25,0.067968648,109.2426157,W. anomalus (Batch)
769083826.7,0.74399233,40000000,4.25,0.061003099,80.7368622,W. anomalus (Batch)
828331768.3,0.813187103,40000000,4.25,0.032609312,69.08833746,W. anomalus (Batch)
656617622.2,0.912455224,40000000,4.25,0.004474887,78.23642657,W. anomalus (Batch)
662890367.4,0.822298359,40000000,4.25,0.088043257,84.1564334,W. anomalus (Batch)
690984747.3,0.89400964,40000000,4.25,0.096852285,74.08797181,W. anomalus (Batch)
730884576.6,0.884050126,40000000,4.25,0.077763243,71.18638615,W. anomalus (Batch)
853480180.3,0.87981111,40000000,4.25,0.086304561,61.11850078,W. anomalus (Batch)
709379950.4,0.822602657,40000000,4.25,0.041022949,79.57726709,W. anomalus (Batch)
667570081.2,0.858441055,40000000,4.25,0.093833913,79.92708208,W. anomalus (Batch)
593064078.7,0.776231998,40000000,4.25,0.068963236,100.1436863,W. anomalus (Batch)
696028373.7,0.84780771,40000000,4.25,0.030759397,78.90090269,W. anomalus (Batch)
708487940.1,0.829633495,40000000,4.25,0.079819839,78.21161266,W. anomalus (Batch)
783841572.6,0.842243042,40000000,4.25,0.028245783,70.57019254,W. anomalus (Batch)
670942894,0.824028028,40000000,4.25,0.085884341,83.01864898,W. anomalus (Batch)
646960520,0.812811095,40000000,4.25,0.04881837,88.12852182,W. anomalus (Batch)
728879430.8,0.811217554,40000000,4.25,0.037217339,78.61241029,W. anomalus (Batch)
723949553.2,0.858833069,40000000,4.25,0.06243539,74.27379743,W. anomalus (Batch)
761714817.4,0.86324976,40000000,4.25,0.061437733,70.24835987,W. anomalus (Batch)
639627784.7,0.876455473,40000000,4.25,0.109168542,81.37650992,W. anomalus (Batch)
717577272.8,0.842516446,40000000,4.25,0.119391702,75.25613032,W. anomalus (Batch)
769987690.7,0.849624945,40000000,4.25,0.133371935,69.29095269,W. anomalus (Batch)
644413107.7,0.831401133,40000000,4.25,0.046536428,86.54958331,W. anomalus (Batch)
628396810.5,0.721508041,40000000,4.25,0.105442506,100.7176896,W. anomalus (Batch)
731032788.3,0.873760881,40000000,4.25,0.100372852,71.58608011,W. anomalus (Batch)
737178456.4,0.837132611,40000000,4.25,0.028949668,75.48167558,W. anomalus (Batch)
770518113.1,0.843826316,40000000,4.25,0.090690092,70.50538422,W. anomalus (Batch)
782819520.5,0.831666069,40000000,4.25,0.080569842,70.59833758,W. anomalus (Batch)
733125105.4,0.835430495,40000000,4.25,0.082855383,74.99942586,W. anomalus (Batch)
732860573.3,0.831322373,40000000,4.25,0.025546245,76.52397383,W. anomalus (Batch)
685682182.9,0.788768565,40000000,4.25,0.097894013,84.5994405,W. anomalus (Batch)
717763847.4,0.779673943,40000000,4.25,0.087080767,81.99228408,W. anomalus (Batch)
732962370.9,0.83085254,40000000,4.25,0.015655088,76.75115976,W. anomalus (Batch)
569929698.5,0.866557541,40000000,4.25,0.082747415,93.01219362,W. anomalus (Batch)
742764033.1,0.831594583,40000000,4.25,0.016643613,75.65158447,W. anomalus (Batch)
803842568.8,0.761865246,40000000,4.25,0.077305049,75.11476043,W. anomalus (Batch)
798624905.2,0.869514616,40000000,4.25,0.128389768,65.36408663,W. anomalus (Batch)
829383269.1,0.771424562,40000000,4.25,0.094047929,71.58602756,W. anomalus (Batch)
625610696.2,0.850381608,40000000,4.25,0.077054168,86.47385004,W. anomalus (Batch)
683424078.5,0.812969296,40000000,4.25,0.093351188,82.450198,W. anomalus (Batch)
654433684.5,0.816946201,40000000,4.25,0.054858166,86.5458591,W. anomalus (Batch)
743370265,0.795303875,40000000,4.25,0.08441562,77.66607268,W. anomalus (Batch)
686892311.5,0.914391032,40000000,4.25,0.116634729,72.4908907,W. anomalus (Batch)
674833677,0.783406161,40000000,4.25,0.034246115,87.98989706,W. anomalus (Batch)
646151199.8,0.749464535,40000000,4.25,0.038150138,95.96094124,W. anomalus (Batch)
783730751.9,0.901912776,40000000,4.25,0.092808514,64.81661036,W. anomalus (Batch)
802410692.7,0.776769583,40000000,4.25,0.12066126,72.97176455,W. anomalus (Batch)
702404821.7,0.852604013,40000000,4.25,0.141183748,75.53623354,W. anomalus (Batch)
678501973.7,0.851154306,40000000,4.25,0.070703698,79.79228214,W. anomalus (Batch)
746698932.1,0.836946781,40000000,4.25,0.079832002,73.56059452,W. anomalus (Batch)
747228088.6,0.841840546,40000000,4.25,0.096035756,72.77264133,W. anomalus (Batch)
731528478,0.807038353,40000000,4.25,0.083296868,77.79844988,W. anomalus (Batch)
748502525.8,0.939209045,40000000,4.25,0.062931449,65.68122934,W. anomalus (Batch)
843641910.9,0.922901069,40000000,4.25,0.085630367,58.95473487,W. anomalus (Batch)
687833447.5,0.841817872,40000000,4.25,0.082000931,79.34903959,W. anomalus (Batch)
728905911.8,0.845842294,40000000,4.25,0.075582696,74.64630312,W. anomalus (Batch)
693907633.8,0.883114417,40000000,4.25,0.086897082,74.88067819,W. anomalus (Batch)
696100690.8,0.810727232,40000000,4.25,0.088004915,81.28604169,W. anomalus (Batch)
803313132.2,0.728179186,40000000,4.25,0.0960098,78.25840418,W. anomalus (Batch)
735524275,0.862530932,40000000,4.25,0.094414318,72.18778083,W. anomalus (Batch)
704898477.3,0.726228544,40000000,4.25,0.080329652,89.79091578,W. anomalus (Batch)
738656116.6,0.85268983,40000000,4.25,0.114380008,72.33162085,W. anomalus (Batch)
724518452.4,0.844974049,40000000,4.25,0.08688628,74.95434471,W. anomalus (Batch)
580327577.1,0.867832403,40000000,4.25,0.084403461,91.17209531,W. anomalus (Batch)
613657514.5,0.760887433,40000000,4.25,0.006658763,100.3330941,W. anomalus (Batch)
623704570.4,0.829525581,40000000,4.25,0.129141898,87.71301029,W. anomalus (Batch)
712540894.6,0.746829064,40000000,4.25,0.087245727,86.22195737,W. anomalus (Batch)
723059300.7,0.860854625,40000000,4.25,0.056494988,74.30492562,W. anomalus (Batch)
685941493.1,0.854887552,40000000,4.25,0.040072833,79.2078805,W. anomalus (Batch)
631770296.5,0.737443683,40000000,4.25,0.086373724,98.50531692,W. anomalus (Batch)
739674164.4,0.785436907,40000000,4.25,0.099510906,78.72348822,W. anomalus (Batch)
705044661.8,0.89000944,40000000,4.25,0.061107882,73.61917776,W. anomalus (Batch)
559172528.1,0.867198158,40000000,4.25,0.085619788,94.66054745,W. anomalus (Batch)
645347075.7,0.860827498,40000000,4.25,0.071275574,82.93660659,W. anomalus (Batch)
733240841,0.718336981,40000000,4.25,0.033670395,88.32955543,W. anomalus (Batch)
674984825,0.888100431,40000000,4.25,0.110165136,76.0828011,W. anomalus (Batch)
769736194.9,0.867199559,40000000,4.25,0.072727477,68.99709811,W. anomalus (Batch)
704969527.2,0.836545369,40000000,4.25,0.079860811,77.95168363,W. anomalus (Batch)
762790346.6,0.851663182,40000000,4.25,0.074107581,70.87006228,W. anomalus (Batch)
595889634.7,0.868018416,40000000,4.25,0.088019235,88.68831563,W. anomalus (Batch)
644826424.3,0.827781523,40000000,4.25,0.02766404,87.29581479,W. anomalus (Batch)
702488420.6,0.810754403,40000000,4.25,0.130807597,79.64403607,W. anomalus (Batch)
628250543.1,0.805620302,40000000,4.25,0.11301711,90.04381718,W. anomalus (Batch)
584331977.3,0.818994909,40000000,4.25,0.083131637,95.97855635,W. anomalus (Batch)
658154251.6,0.820839012,40000000,4.25,0.116463383,84.28260396,W. anomalus (Batch)
639371182.5,0.901996021,40000000,4.25,0.072545359,79.86466453,W. anomalus (Batch)
791915344.9,0.936181794,40000000,4.25,0.107145132,61.56699441,W. anomalus (Batch)
789642194.9,0.84265098,40000000,4.25,0.067098013,69.31848664,W. anomalus (Batch)
617365990.9,0.752101644,40000000,4.25,0.057236671,99.59067394,W. anomalus (Batch)
792030580.7,0.854644123,40000000,4.25,0.090316161,67.72879847,W. anomalus (Batch)
750652622.6,0.841945064,40000000,4.25,0.093493852,72.47982906,W. anomalus (Batch)
748690678.1,0.845538672,40000000,4.25,0.010547918,73.93034088,W. anomalus (Batch)
654736478.5,0.840420709,40000000,4.25,0.092307803,83.27436031,W. anomalus (Batch)
679285998,0.815995798,40000000,4.25,0.090121136,82.71460024,W. anomalus (Batch)
578089450,0.878879981,40000000,4.25,0.093850896,90.15187375,W. anomalus (Batch)
726074348.2,0.905868746,40000000,4.25,0.100778969,69.51290866,W. anomalus (Batch)
684771784,0.815010402,40000000,4.25,0.081619819,82.33362659,W. anomalus (Batch)
774405233.2,0.857252637,40000000,4.25,0.068906317,69.44581017,W. anomalus (Batch)
789275259.8,0.826273286,40000000,4.25,0.086513878,70.36871926,W. anomalus (Batch)
649324887.7,0.781660943,40000000,4.25,0.083834765,90.4804951,W. anomalus (Batch)
715595907.6,0.865466277,40000000,4.25,0.054170832,74.72478326,W. anomalus (Batch)
732385241.3,0.829868146,40000000,4.25,0.087842235,75.48011787,W. anomalus (Batch)
716263256.8,0.910044066,40000000,4.25,0.040889903,71.24228602,W. anomalus (Batch)
795675750.6,0.848534152,40000000,4.25,0.046014701,68.68992379,W. anomalus (Batch)
862581669.3,0.807670561,40000000,4.25,0.068962297,66.17323442,W. anomalus (Batch)
697948602.6,0.831906002,40000000,4.25,0.045496483,79.88383531,W. anomalus (Batch)
673513499.8,0.827769712,40000000,4.25,0.124128288,81.50630666,W. anomalus (Batch)
730922255.6,0.734261854,40000000,4.25,0.098932124,85.23142642,W. anomalus (Batch)
732718998.3,0.810966223,40000000,4.25,0.071708882,77.52943097,W. anomalus (Batch)
806395291,0.879842009,40000000,4.25,0.068840768,64.97972614,W. anomalus (Batch)
694986979.8,0.848972422,40000000,4.25,0.025616316,79.01513232,W. anomalus (Batch)
736301524.3,0.864466407,40000000,4.25,0.092254149,71.99077674,W. anomalus (Batch)
638653653.5,0.789149183,40000000,4.25,0.065153849,91.56338695,W. anomalus (Batch)
744438825.6,0.811451836,40000000,4.25,0.103121365,75.64034054,W. anomalus (Batch)
735678672.3,0.819626894,40000000,4.25,0.094501734,75.94882949,W. anomalus (Batch)
679124277.1,0.830837263,40000000,4.25,0.051701166,82.07198806,W. anomalus (Batch)
565181266.3,0.878529525,40000000,4.25,0.080124903,92.57875566,W. anomalus (Batch)
711566090.6,0.769388445,40000000,4.25,0.082368562,83.91518919,W. anomalus (Batch)
718380974.3,0.892997867,40000000,4.25,0.110350679,71.09125431,W. anomalus (Batch)
793668185.2,0.9100041,40000000,4.25,0.059707725,63.98490398,W. anomalus (Batch)
683799399.9,0.823582813,40000000,4.25,0.087976555,81.45730301,W. anomalus (Batch)
740779295.2,0.739806535,40000000,4.25,0.051597645,84.50157538,W. anomalus (Batch)
744547869,0.845081051,40000000,4.25,0.08459168,72.97241065,W. anomalus (Batch)
716448539.3,0.737795421,40000000,4.25,0.047976135,87.69149238,W. anomalus (Batch)
738848032,0.913797822,40000000,4.25,0.069843821,68.26720493,W. anomalus (Batch)
618932316.4,0.846097223,40000000,4.25,0.073720094,87.92577921,W. anomalus (Batch)
826949466.1,0.866296105,40000000,4.25,0.024383076,65.09876854,W. anomalus (Batch)
734155333.1,0.826244729,40000000,4.25,0.055322421,76.27049043,W. anomalus (Batch)
719658632.1,0.863791541,40000000,4.25,0.041671887,74.68783143,W. anomalus (Batch)
706674919.4,0.794553449,40000000,4.25,0.06785459,82.12946956,W. anomalus (Batch)
789661666.7,0.839657097,40000000,4.25,0.085610722,69.22949977,W. anomalus (Batch)
731473058.1,0.907436009,40000000,4.25,0.085966891,69.14798098,W. anomalus (Batch)
593581452.8,0.838631745,40000000,4.25,0.11479722,91.50868548,W. anomalus (Batch)
643034439.9,0.784505516,40000000,4.25,0.056140635,91.69189647,W. anomalus (Batch)
705596039.1,0.811976397,40000000,4.25,0.083443111,80.16416117,W. anomalus (Batch)
725951703.2,0.857885195,40000000,4.25,0.088015648,73.65880739,W. anomalus (Batch)
669126375.1,0.779114676,40000000,4.25,0.068758198,88.43625352,W. anomalus (Batch)
798012780.5,0.892526606,40000000,4.25,0.110593258,64.02693791,W. anomalus (Batch)
729732285.7,0.908725923,40000000,4.25,0.046561554,69.92631814,W. anomalus (Batch)
707633073.1,0.77310948,40000000,4.25,0.14129735,82.68524106,W. anomalus (Batch)
733967273.8,0.870658836,40000000,4.25,0.05875069,72.33406151,W. anomalus (Batch)
713412937.5,0.792459836,40000000,4.25,0.092337749,81.04998684,W. anomalus (Batch)
820774619.1,0.849487848,40000000,4.25,0.02220923,66.92362093,W. anomalus (Batch)
822916173.8,0.809691231,40000000,4.25,0.094808194,68.72513546,W. anomalus (Batch)
648922682.3,0.834880646,40000000,4.25,0.082469015,84.79549087,W. anomalus (Batch)
679772446.8,0.835461139,40000000,4.25,0.027246615,82.05570188,W. anomalus (Batch)
717227061.6,0.739582798,40000000,4.25,0.128380542,85.56901283,W. anomalus (Batch)
715457349.1,0.778332212,40000000,4.25,0.085558466,82.43115421,W. anomalus (Batch)
629889005.2,0.816734646,40000000,4.25,0.095633907,88.99217501,W. anomalus (Batch)
713520805.4,0.821715794,40000000,4.25,0.082955888,78.3441724,W. anomalus (Batch)
755903700.1,0.772641754,40000000,4.25,0.071164429,78.89030647,W. anomalus (Batch)
735850526.5,0.839859985,40000000,4.25,0.046906704,75.02429505,W. anomalus (Batch)
794873256.1,0.775557996,40000000,4.25,0.026524855,75.6078644,W. anomalus (Batch)
741725582.7,0.764126715,40000000,4.25,0.036270202,82.03165797,W. anomalus (Batch)
714387525.6,0.821895931,40000000,4.25,0.091898884,78.04953443,W. anomalus (Batch)
828862409.4,0.894154336,40000000,4.25,0.099209231,61.71567224,W. anomalus (Batch)
682265293.3,0.787867924,40000000,4.25,0.089474999,85.30792259,W. anomalus (Batch)
684101721,0.915181827,40000000,4.25,0.070334474,73.60950727,W. anomalus (Batch)
624238830.6,0.755414452,40000000,4.25,0.12194834,96.4185209,W. anomalus (Batch)
699502509.8,0.829662509,40000000,4.25,0.072039938,79.37407706,W. anomalus (Batch)
678379410.7,0.865685009,40000000,4.25,0.135162831,77.15240136,W. anomalus (Batch)
735903124.4,0.753235084,40000000,4.25,0.093890015,82.63113989,W. anomalus (Batch)
697680253.6,0.870334534,40000000,4.25,0.048743226,76.32198822,W. anomalus (Batch)
746294422.2,0.899094269,40000000,4.25,0.062622091,68.8202483,W. anomalus (Batch)
727683958.8,0.798818164,40000000,4.25,0.063047596,79.43154156,W. anomalus (Batch)
726291004.3,0.877697291,40000000,4.25,0.05490563,72.58462484,W. anomalus (Batch)
735566444,0.83288218,40000000,4.25,0.067149742,75.28627965,W. anomalus (Batch)
822758457.6,0.842627509,40000000,4.25,0.060006082,66.65278,W. anomalus (Batch)
760811603.6,0.833124976,40000000,4.25,0.080885847,72.50735389,W. anomalus (Batch)
723085581.3,0.802737564,40000000,4.25,0.099243093,78.79946265,W. anomalus (Batch)
594093495.4,0.827005749,40000000,4.25,0.075673648,93.66893164,W. anomalus (Batch)
818123415.9,0.780862283,40000000,4.25,0.089166971,71.78566663,W. anomalus (Batch)
680156216.5,0.859669927,40000000,4.25,0.070927729,78.80515092,W. anomalus (Batch)
708304967.1,0.848143632,40000000,4.25,0.079687239,76.52710621,W. anomalus (Batch)
729474376.3,0.814651436,40000000,4.25,0.045347752,78.0533269,W. anomalus (Batch)
724082296.3,0.781363039,40000000,4.25,0.09136625,81.01038071,W. anomalus (Batch)
724220640.7,0.801219364,40000000,4.25,0.052019039,79.79986042,W. anomalus (Batch)
793829869.9,0.789178124,40000000,4.25,0.070313136,73.56342062,W. anomalus (Batch)
670223943.8,0.790940616,40000000,4.25,0.085830037,86.58557408,W. anomalus (Batch)
620021375.4,0.840318409,40000000,4.25,0.085946591,88.09385352,W. anomalus (Batch)
776432818.3,0.763640664,40000000,4.25,0.081904704,77.49274963,W. anomalus (Batch)
778076926.1,0.823957894,40000000,4.25,0.048160834,72.29864107,W. anomalus (Batch)
578960525,0.840461877,40000000,4.25,0.089986405,94.22606928,W. anomalus (Batch)
681673895.1,0.798397502,40000000,4.25,0.040711683,85.329082,W. anomalus (Batch)
861297779,0.814806173,40000000,4.25,0.097449395,65.20529404,W. anomalus (Batch)
634379868.2,0.811871078,40000000,4.25,0.084397525,89.15284695,W. anomalus (Batch)
672883183.9,0.80176762,40000000,4.25,0.045120153,85.98261004,W. anomalus (Batch)
669663531.1,0.811038329,40000000,4.25,0.015138631,86.0696477,W. anomalus (Batch)
715721024.3,0.786668041,40000000,4.25,0.124395554,80.7014192,W. anomalus (Batch)
638698310.9,0.924379021,40000000,4.25,0.12895008,76.86858119,W. anomalus (Batch)
680522610.9,0.806248362,40000000,4.25,0.08143896,83.75202634,W. anomalus (Batch)
646027730,0.816864772,40000000,4.25,0.110888201,86.40895986,W. anomalus (Batch)
589412304.8,0.838969837,40000000,4.25,0.0895515,92.73033769,W. anomalus (Batch)
798607185,0.853547628,40000000,4.25,0.047723173,68.00578104,W. anomalus (Batch)
618963236.5,0.810143872,40000000,4.25,0.083049058,91.6004095,W. anomalus (Batch)
729448594.8,0.836663249,40000000,4.25,0.086932754,75.18634623,W. anomalus (Batch)
734884371.4,0.801863696,40000000,4.25,0.117527874,77.2471438,W. anomalus (Batch)
